movieId,title,genres,avg_rating,popularity,release_year,clean_title,director,cast,overview,tag
9008,"Invisible Man Returns, The (1940)","Horror,Sci-Fi",2.5,1.0,1940.0,"Invisible Man Returns, The",Unknown,Unknown,,
9010,Love Me If You Dare (Jeux d'enfants) (2003),"Drama,Romance",4.1,5.0,2003.0,Love Me If You Dare (Jeux d'enfants),Unknown,Unknown,,cruel characters
9018,Control Room (2004),"Documentary,War",4.333333333333333,3.0,2004.0,Control Room,Unknown,Unknown,,journalism
25746,"Hunchback of Notre Dame, The (1923)","Drama,Horror",3.0,1.0,1923.0,"Hunchback of Notre Dame, The",Unknown,Unknown,,
25750,Sherlock Jr. (1924),"Comedy,Fantasy,Romance",3.0,2.0,1924.0,Sherlock Jr.,Unknown,Unknown,,
25752,"Freshman, The (1925)",Comedy,4.0,1.0,1925.0,"Freshman, The",Unknown,Unknown,,
25753,Greed (1924),Drama,4.0,1.0,1924.0,Greed,Unknown,Unknown,,gold
25757,"Jazz Singer, The (1927)","Drama,Musical,Romance",4.0,1.0,1927.0,"Jazz Singer, The",Unknown,Unknown,,
25769,"Steamboat Bill, Jr. (1928)","Comedy,Romance",4.5,1.0,1928.0,"Steamboat Bill, Jr.",Unknown,Unknown,,
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,4.5,4.0,1929.0,"Andalusian Dog, An (Chien andalou, Un)",Unknown,Unknown,,mindfuck surreal surrealism
25773,Little Caesar (1931),"Crime,Drama",4.0,1.0,1931.0,Little Caesar,Unknown,Unknown,,
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,0.5,1.0,1932.0,Boudu Saved From Drowning (Boudu sauvé des eaux),Unknown,Unknown,,
25788,Scarface (1932),"Crime,Drama",3.75,2.0,1932.0,Scarface,Unknown,Unknown,,
25795,Dinner at Eight (1933),"Comedy,Drama,Romance",3.5,1.0,1933.0,Dinner at Eight,Unknown,Unknown,,
25797,Gold Diggers of 1933 (1933),Musical,3.5,1.0,1933.0,Gold Diggers of 1933,Unknown,Unknown,,
25805,"Atalante, L' (1934)","Comedy,Drama,Romance",4.5,1.0,1934.0,"Atalante, L'",Unknown,Unknown,,
25825,Fury (1936),"Drama,Film-Noir",3.375,4.0,1936.0,Fury,Unknown,Unknown,,revenge
25826,Libeled Lady (1936),"Comedy,Romance",3.5,1.0,1936.0,Libeled Lady,Unknown,Unknown,,
25827,Mr. Deeds Goes to Town (1936),"Comedy,Romance",3.5,2.0,1936.0,Mr. Deeds Goes to Town,Unknown,Unknown,,
25833,Camille (1936),"Drama,Romance",4.0,1.0,1936.0,Camille,Unknown,Unknown,,
25834,Captains Courageous (1937),"Adventure,Drama",4.0,1.0,1937.0,Captains Courageous,Unknown,Unknown,,
25841,Stage Door (1937),Drama,4.166666666666667,3.0,1937.0,Stage Door,Unknown,Unknown,,show business
25850,Holiday (1938),"Comedy,Drama,Romance",3.0,3.0,1938.0,Holiday,Unknown,Unknown,,
25855,"Roaring Twenties, The (1939)","Crime,Drama,Thriller",,,1939.0,"Roaring Twenties, The",Unknown,Unknown,,In Netflix queue
25856,Wuthering Heights (1939),"Drama,Romance",3.25,2.0,1939.0,Wuthering Heights,Unknown,Unknown,,
25865,"Letter, The (1940)","Drama,Film-Noir",4.0,1.0,1940.0,"Letter, The",Unknown,Unknown,,In Netflix queue
25870,Here Comes Mr. Jordan (1941),"Comedy,Fantasy,Romance",3.5,1.0,1941.0,Here Comes Mr. Jordan,Unknown,Unknown,,
25886,Random Harvest (1942),"Drama,Romance",4.0,2.0,1942.0,Random Harvest,Unknown,Unknown,,made me cry
25887,Tales of Manhattan (1942),"Comedy,Drama",5.0,1.0,1942.0,Tales of Manhattan,Unknown,Unknown,,
25898,Day of Wrath (Vredens dag) (1943),Drama,4.0,2.0,1943.0,Day of Wrath (Vredens dag),Unknown,Unknown,,
25905,"Miracle of Morgan's Creek, The (1944)","Comedy,Romance",3.5,1.0,1944.0,"Miracle of Morgan's Creek, The",Unknown,Unknown,,
25906,Mr. Skeffington (1944),"Drama,Romance",5.0,1.0,1944.0,Mr. Skeffington,Unknown,Unknown,,
25923,Great Expectations (1946),Drama,3.5,1.0,1946.0,Great Expectations,Unknown,Unknown,,
25927,"Stranger, The (1946)","Drama,Film-Noir,Thriller",3.0,1.0,1946.0,"Stranger, The",Unknown,Unknown,,
25937,Easter Parade (1948),"Musical,Romance",3.3333333333333335,3.0,1948.0,Easter Parade,Unknown,Unknown,,
25940,"Lady from Shanghai, The (1947)","Drama,Film-Noir,Mystery",3.5,1.0,1947.0,"Lady from Shanghai, The",Unknown,Unknown,,mirrors
25946,"Three Musketeers, The (1948)","Action,Adventure,Drama,Romance",3.5,1.0,1948.0,"Three Musketeers, The",Unknown,Unknown,,
25947,Unfaithfully Yours (1948),Comedy,5.0,1.0,1948.0,Unfaithfully Yours,Unknown,Unknown,,
25952,"Letter to Three Wives, A (1949)","Comedy,Drama",4.0,1.0,1949.0,"Letter to Three Wives, A",Unknown,Unknown,,In Netflix queue
25959,Annie Get Your Gun (1950),"Comedy,Musical,Romance,Western",2.5,1.0,1950.0,Annie Get Your Gun,Unknown,Unknown,,
25962,King Solomon's Mines (1950),"Action,Adventure,Romance",3.0,1.0,1950.0,King Solomon's Mines,Unknown,Unknown,,
25963,"Young and the Damned, The (Olvidados, Los) (1950)","Crime,Drama",4.0,1.0,1950.0,"Young and the Damned, The (Olvidados, Los)",Unknown,Unknown,,
25996,"Star Is Born, A (1954)","Drama,Musical",3.5,1.0,1954.0,"Star Is Born, A",Unknown,Unknown,,
25999,The Wild One (1953),Drama,3.5,1.0,1953.0,The Wild One,Unknown,Unknown,,
26002,Confidential Report (1955),"Crime,Drama,Mystery,Thriller",3.5,1.0,1955.0,Confidential Report,Unknown,Unknown,,
26003,Night and Fog (Nuit et brouillard) (1955),"Crime,Documentary,War",4.5,1.0,1955.0,Night and Fog (Nuit et brouillard),Unknown,Unknown,,
26038,Teacher's Pet (1958),"Comedy,Romance",4.0,1.0,1958.0,Teacher's Pet,Unknown,Unknown,,
26048,"Human Condition II, The (Ningen no joken II) (1959)","Drama,War",4.5,1.0,1959.0,"Human Condition II, The (Ningen no joken II)",Unknown,Unknown,,
26052,Pickpocket (1959),"Crime,Drama",2.75,2.0,1959.0,Pickpocket,Unknown,Unknown,,
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,4.5,1.0,1960.0,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki),Unknown,Unknown,,
26073,"Human Condition III, The (Ningen no joken III) (1961)","Drama,War",5.0,1.0,1961.0,"Human Condition III, The (Ningen no joken III)",Unknown,Unknown,,
26078,Advise and Consent (1962),Drama,5.0,1.0,1962.0,Advise and Consent,Unknown,Unknown,,
26082,Harakiri (Seppuku) (1962),Drama,4.5,3.0,1962.0,Harakiri (Seppuku),Unknown,Unknown,,
26084,"Music Man, The (1962)","Children,Comedy,Musical,Romance",3.9,5.0,1962.0,"Music Man, The",Unknown,Unknown,,
26085,Mutiny on the Bounty (1962),"Adventure,Drama,Romance",,,1962.0,Mutiny on the Bounty,Unknown,Unknown,,Not available from Netflix
26095,"Carabineers, The (Carabiniers, Les) (1963)","Comedy,Drama,War",0.5,1.0,1963.0,"Carabineers, The (Carabiniers, Les)",Unknown,Unknown,,
26116,"Hush... Hush, Sweet Charlotte (1964)","Horror,Thriller",4.5,2.0,1964.0,"Hush... Hush, Sweet Charlotte",Unknown,Unknown,,
26122,Onibaba (1964),"Drama,Horror,War",4.5,1.0,1964.0,Onibaba,Unknown,Unknown,,
26124,Robinson Crusoe on Mars (1964),Sci-Fi,2.0,1.0,1964.0,Robinson Crusoe on Mars,Unknown,Unknown,,
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)","Drama,War",4.3,5.0,1966.0,"Battle of Algiers, The (La battaglia di Algeri)",Unknown,Unknown,,In Netflix queue
26133,"Charlie Brown Christmas, A (1965)","Animation,Children,Comedy",4.0,6.0,1965.0,"Charlie Brown Christmas, A",Unknown,Unknown,,
26142,Major Dundee (1965),"Adventure,War,Western",2.0,1.0,1965.0,Major Dundee,Unknown,Unknown,,
26147,"Thousand Clowns, A (1965)","Comedy,Drama,Romance",5.0,1.0,1965.0,"Thousand Clowns, A",Unknown,Unknown,,
26150,Andrei Rublev (Andrey Rublyov) (1969),"Drama,War",4.5,1.0,1969.0,Andrei Rublev (Andrey Rublyov),Unknown,Unknown,,
26151,Au Hasard Balthazar (1966),"Crime,Drama",3.5,2.0,1966.0,Au Hasard Balthazar,Unknown,Unknown,,donkey
26152,Batman (1966),"Action,Adventure,Comedy",3.0,5.0,1966.0,Batman,Unknown,Unknown,,
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),"Comedy,Drama,War",4.0,1.0,1966.0,Closely Watched Trains (Ostre sledované vlaky),Unknown,Unknown,,
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),"Action,Crime,Drama",3.75,2.0,1966.0,Tokyo Drifter (Tôkyô nagaremono),Unknown,Unknown,,
26169,Branded to Kill (Koroshi no rakuin) (1967),"Action,Crime,Drama",5.0,1.0,1967.0,Branded to Kill (Koroshi no rakuin),Unknown,Unknown,,
26171,Play Time (a.k.a. Playtime) (1967),Comedy,3.1666666666666665,3.0,1967.0,Play Time (a.k.a. Playtime),Unknown,Unknown,,
26172,Point Blank (1967),"Action,Crime,Drama,Thriller",3.0,2.0,1967.0,Point Blank,Unknown,Unknown,,
26176,Titicut Follies (1967),"Documentary,Drama",2.5,1.0,1967.0,Titicut Follies,Unknown,Unknown,,
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),"Action,Adventure,Animation,Children,Comedy",4.25,2.0,1968.0,Asterix and Cleopatra (Astérix et Cléopâtre),Unknown,Unknown,,
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)","Action,Adventure,Comedy,Crime,Thriller",3.5,2.0,1968.0,"Diamond Arm, The (Brilliantovaya ruka)",Unknown,Unknown,,
26195,Sympathy for the Devil (1968),"Documentary,Musical",3.0,1.0,1968.0,Sympathy for the Devil,Unknown,Unknown,,
26198,"Yours, Mine and Ours (1968)","Children,Comedy",2.75,2.0,1968.0,"Yours, Mine and Ours",Unknown,Unknown,,
26225,"Claire's Knee (Genou de Claire, Le) (1970)","Comedy,Romance",4.5,1.0,1970.0,"Claire's Knee (Genou de Claire, Le)",Unknown,Unknown,,
26231,Performance (1970),"Crime,Drama,Thriller",4.0,1.0,1970.0,Performance,Unknown,Unknown,,
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)","Action,Adventure,Comedy,Drama,Romance,War",4.0,1.0,1970.0,"White Sun of the Desert, The (Beloe solntse pustyni)",Unknown,Unknown,,
26237,Zabriskie Point (1970),"Drama,Romance",4.0,1.0,1970.0,Zabriskie Point,Unknown,Unknown,,
26242,Duel (1971),"Action,Mystery,Thriller",3.2,5.0,1971.0,Duel,Unknown,Unknown,,In Netflix queue
26249,They Call Me Trinity (1971),"Comedy,Western",3.75,2.0,1971.0,They Call Me Trinity,Unknown,Unknown,,
26258,"Topo, El (1970)","Fantasy,Western",3.9,5.0,1970.0,"Topo, El",Unknown,Unknown,,
26265,Dr. Phibes Rises Again (1972),"Adventure,Comedy,Horror,Romance",4.5,1.0,1972.0,Dr. Phibes Rises Again,Unknown,Unknown,,
26283,Charley Varrick (1973),"Crime,Drama,Thriller",3.0,1.0,1973.0,Charley Varrick,Unknown,Unknown,,
26285,Dark Star (1974),"Comedy,Sci-Fi,Thriller",2.5,1.0,1974.0,Dark Star,Unknown,Unknown,,
26303,Sisters (1973),"Horror,Thriller",4.0,1.0,1973.0,Sisters,Unknown,Unknown,,
26308,Turkish Delight (Turks fruit) (1973),"Drama,Romance",4.0,1.0,1973.0,Turkish Delight (Turks fruit),Unknown,Unknown,,
26313,California Split (1974),"Comedy,Drama",4.0,1.0,1974.0,California Split,Unknown,Unknown,,
26317,Emmanuelle (1974),"Drama,Romance",3.5,1.0,1974.0,Emmanuelle,Unknown,Unknown,,
26322,Gone in 60 Seconds (1974),"Action,Crime,Drama",3.125,4.0,1974.0,Gone in 60 Seconds,Unknown,Unknown,,
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,4.5,2.0,1973.0,"Holy Mountain, The (Montaña sagrada, La)",Unknown,Unknown,,
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)","Action,Adventure,Animation,Children,Comedy,Fantasy",3.6666666666666665,3.0,1976.0,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix)",Unknown,Unknown,,
26344,French Connection II (1975),"Action,Crime,Drama,Thriller",3.0,1.0,1975.0,French Connection II,Unknown,Unknown,,
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)","Comedy,Drama,Romance",4.0,1.0,1975.0,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!)",Unknown,Unknown,,
26350,"Passenger, The (Professione: reporter) (1975)",Drama,5.0,1.0,1975.0,"Passenger, The (Professione: reporter)",Unknown,Unknown,,
26357,Trilogy of Terror (1975),"Horror,Thriller",4.0,1.0,1975.0,Trilogy of Terror,Unknown,Unknown,,
26359,1900 (Novecento) (1976),"Drama,War",4.5,1.0,1976.0,1900 (Novecento),Unknown,Unknown,,
26365,Futureworld (1976),"Sci-Fi,Thriller",2.5,1.0,1976.0,Futureworld,Unknown,Unknown,,
26366,Harlan County U.S.A. (1976),Documentary,5.0,1.0,1976.0,Harlan County U.S.A.,Unknown,Unknown,,
26375,Silver Streak (1976),"Action,Comedy,Crime",3.6666666666666665,3.0,1976.0,Silver Streak,Unknown,Unknown,,
26386,High Anxiety (1977),"Comedy,Thriller",3.5,1.0,1977.0,High Anxiety,Unknown,Unknown,,
26391,"New York, New York (1977)","Drama,Musical,Romance",2.5,1.0,1977.0,"New York, New York",Unknown,Unknown,,
26394,"Turning Point, The (1977)","Drama,Romance",4.0,1.0,1977.0,"Turning Point, The",Unknown,Unknown,,
26399,Five Deadly Venoms (1978),Action,3.5,1.0,1978.0,Five Deadly Venoms,Unknown,Unknown,,
26401,Last Hurrah for Chivalry (Hao xia) (1979),"Action,Drama",5.0,1.0,1979.0,Last Hurrah for Chivalry (Hao xia),Unknown,Unknown,,
26409,"Clonus Horror, The (1979)","Horror,Sci-Fi",2.75,2.0,1979.0,"Clonus Horror, The",Unknown,Unknown,,
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),"Action,Comedy",3.25,2.0,1978.0,Snake in the Eagle's Shadow (Se ying diu sau),Unknown,Unknown,,
26422,Hair (1979),"Comedy,Drama,Musical",3.1666666666666665,3.0,1979.0,Hair,Unknown,Unknown,,
26429,Love at First Bite (1979),"Comedy,Horror,Romance",4.0,1.0,1979.0,Love at First Bite,Unknown,Unknown,,
26444,"Hitch Hikers Guide to the Galaxy, The (1981)","Adventure,Comedy,Sci-Fi",4.0,2.0,1981.0,"Hitch Hikers Guide to the Galaxy, The",Unknown,Unknown,,
26453,Smiley's People (1982),"Drama,Mystery",4.0,1.0,1982.0,Smiley's People,Unknown,Unknown,,
26464,Blue Thunder (1983),"Action,Crime,Drama",3.0,1.0,1983.0,Blue Thunder,Unknown,Unknown,,
26467,"Day After, The (1983)","Drama,Sci-Fi",3.0,1.0,1983.0,"Day After, The",Unknown,Unknown,,
26471,Eddie Murphy Delirious (1983),"Comedy,Documentary",4.375,4.0,1983.0,Eddie Murphy Delirious,Unknown,Unknown,,
26472,"Norte, El (1984)","Adventure,Drama",3.5,1.0,1984.0,"Norte, El",Unknown,Unknown,,
26492,Twilight Zone: The Movie (1983),"Fantasy,Horror,Sci-Fi,Thriller",3.0,3.0,1983.0,Twilight Zone: The Movie,Unknown,Unknown,,
26498,Boy Meets Girl (1984),Drama,3.0,1.0,1984.0,Boy Meets Girl,Unknown,Unknown,,
26504,Cloak & Dagger (1984),"Action,Adventure,Children,Crime,Mystery,Thriller",3.25,2.0,1984.0,Cloak & Dagger,Unknown,Unknown,,
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)","Adventure,Children,Fantasy,Sci-Fi",2.25,2.0,1984.0,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)",Unknown,Unknown,,
26523,"Silent Night, Deadly Night (1984)","Horror,Thriller",3.5,1.0,1984.0,"Silent Night, Deadly Night",Unknown,Unknown,,
26524,"Times of Harvey Milk, The (1984)",Documentary,4.5,2.0,1984.0,"Times of Harvey Milk, The",Unknown,Unknown,,
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),"Comedy,Drama",4.0,1.0,1984.0,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!),Unknown,Unknown,,
26528,Anne of Green Gables (1985),"Children,Drama",4.5,3.0,1985.0,Anne of Green Gables,Unknown,Unknown,,
26539,Death of a Salesman (1985),Drama,3.0,1.0,1985.0,Death of a Salesman,Unknown,Unknown,,
26542,Ewoks: The Battle for Endor (1985),"Adventure,Children,Fantasy,Sci-Fi",3.0,2.0,1985.0,Ewoks: The Battle for Endor,Unknown,Unknown,,
26547,Police Story (Ging chaat goo si) (1985),"Action,Comedy,Crime,Thriller",4.25,2.0,1985.0,Police Story (Ging chaat goo si),Unknown,Unknown,,
26554,"Quiet Earth, The (1985)","Drama,Mystery,Sci-Fi",4.25,2.0,1985.0,"Quiet Earth, The",Unknown,Unknown,,
26555,Spies Like Us (1985),Comedy,2.75,2.0,1985.0,Spies Like Us,Unknown,Unknown,,
26562,White Nights (1985),Drama,3.0,1.0,1985.0,White Nights,Unknown,Unknown,,
26564,'Round Midnight (1986),"Drama,Musical",3.5,2.0,1986.0,'Round Midnight,Unknown,Unknown,,
26567,Club Paradise (1986),Comedy,2.0,1.0,1986.0,Club Paradise,Unknown,Unknown,,
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,4.166666666666667,3.0,1986.0,"Sacrifice, The (Offret - Sacraficatio)",Unknown,Unknown,,
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)","Crime,Drama,Thriller",3.8333333333333335,3.0,1986.0,"Better Tomorrow, A (Ying hung boon sik)",Unknown,Unknown,,
26587,"Decalogue, The (Dekalog) (1989)","Crime,Drama,Romance",5.0,1.0,1989.0,"Decalogue, The (Dekalog)",Unknown,Unknown,,
26590,G.I. Joe: The Movie (1987),"Action,Adventure,Animation,Children,Fantasy,Sci-Fi",2.0,1.0,1987.0,G.I. Joe: The Movie,Unknown,Unknown,,
26593,Hell Comes to Frogtown (1988),"Action,Comedy,Sci-Fi",2.0,1.0,1988.0,Hell Comes to Frogtown,Unknown,Unknown,,
26599,"Law of Desire (Ley del deseo, La) (1987)","Comedy,Drama,Romance",4.0,1.0,1987.0,"Law of Desire (Ley del deseo, La)",Unknown,Unknown,,
26603,Prince of Darkness (1987),"Fantasy,Horror,Sci-Fi,Thriller",4.5,1.0,1987.0,Prince of Darkness,Unknown,Unknown,,
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)","Action,Fantasy,Horror,Romance",4.25,2.0,1987.0,"Chinese Ghost Story, A (Sinnui yauwan)",Unknown,Unknown,,
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)","Crime,Drama,Thriller",4.0,2.0,1987.0,"Better Tomorrow II, A (Ying hung boon sik II)",Unknown,Unknown,,
26614,"Bourne Identity, The (1988)","Action,Adventure,Drama,Mystery,Thriller",3.388888888888889,9.0,1988.0,"Bourne Identity, The",Unknown,Unknown,,
26622,Dominick and Eugene (1988),Drama,3.0,1.0,1988.0,Dominick and Eugene,Unknown,Unknown,,
26629,Killer Klowns from Outer Space (1988),"Comedy,Horror,Sci-Fi",2.0,3.0,1988.0,Killer Klowns from Outer Space,Unknown,Unknown,,
26630,Moonwalker (1988),Musical,3.0,1.0,1988.0,Moonwalker,Unknown,Unknown,,
26631,Alice (Neco z Alenky) (1988),"Animation,Fantasy,Mystery",3.75,2.0,1988.0,Alice (Neco z Alenky),Unknown,Unknown,,
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,4.0,1.0,1988.0,Life Is a Long Quiet River (La vie est un long fleuve tranquille),Unknown,Unknown,,
26649,Lonesome Dove (1989),"Adventure,Drama,Western",3.75,2.0,1989.0,Lonesome Dove,Unknown,Unknown,,
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),"Adventure,Animation,Children,Drama,Fantasy",4.0588235294117645,17.0,1989.0,Kiki's Delivery Service (Majo no takkyûbin),Unknown,Unknown,,anime
26676,Almost an Angel (1990),Comedy,2.5,1.0,1990.0,Almost an Angel,Unknown,Unknown,,
26680,Cry-Baby (1990),"Comedy,Musical,Romance",3.8,5.0,1990.0,Cry-Baby,Unknown,Unknown,,
26681,Bullet in the Head (1990),"Action,Drama,War",4.0,2.0,1990.0,Bullet in the Head,Unknown,Unknown,,
26686,Ghost Dad (1990),"Comedy,Fantasy",1.5,3.0,1990.0,Ghost Dad,Unknown,Unknown,,
26693,It (1990),"Drama,Fantasy,Horror,Mystery,Thriller",4.0,1.0,1990.0,It,Unknown,Unknown,,
26694,Ju Dou (1990),Drama,3.5,1.0,1990.0,Ju Dou,Unknown,Unknown,,
26695,"Krays, The (1990)",Drama,3.5,1.0,1990.0,"Krays, The",Unknown,Unknown,,
26696,Lionheart (1990),Action,0.5,1.0,1990.0,Lionheart,Unknown,Unknown,,
26700,Nuns on the Run (1990),"Comedy,Crime",2.25,2.0,1990.0,Nuns on the Run,Unknown,Unknown,,
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),"Action,Animation,Crime,Drama,Film-Noir,Mystery,Sci-Fi,Thriller",3.0,1.0,1989.0,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie),Unknown,Unknown,,
26704,State of Grace (1990),"Crime,Drama,Thriller",4.0,2.0,1990.0,State of Grace,Unknown,Unknown,,
26712,35 Up (1991),Documentary,4.0,3.0,1991.0,35 Up,Unknown,Unknown,,
26713,Days of Being Wild (A Fei jingjyuhn) (1990),"Drama,Romance",4.5,1.0,1990.0,Days of Being Wild (A Fei jingjyuhn),Unknown,Unknown,,
26717,Begotten (1990),"Drama,Horror",0.5,1.0,1990.0,Begotten,Unknown,Unknown,,boring psychedelic symbolic
26726,Dutch (1991),Comedy,2.5,1.0,1991.0,Dutch,Unknown,Unknown,,
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,3.8,5.0,1991.0,Hearts of Darkness: A Filmmakers Apocalypse,Unknown,Unknown,,
26732,Johnny Stecchino (1991),Comedy,4.0,1.0,1991.0,Johnny Stecchino,Unknown,Unknown,,
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),"Action,Crime,Thriller",4.5,1.0,1991.0,Riki-Oh: The Story of Ricky (Lik Wong),Unknown,Unknown,,
26741,Mannequin 2: On the Move (1991),"Comedy,Fantasy,Romance",1.5,1.0,1991.0,Mannequin 2: On the Move,Unknown,Unknown,,
26743,Only Yesterday (Omohide poro poro) (1991),"Animation,Drama",2.5,1.0,1991.0,Only Yesterday (Omohide poro poro),Unknown,Unknown,,
26745,Other People's Money (1991),"Comedy,Drama,Romance",2.5,1.0,1991.0,Other People's Money,Unknown,Unknown,,
26750,Quigley Down Under (1990),"Adventure,Drama,Western",3.25,2.0,1990.0,Quigley Down Under,Unknown,Unknown,,
26761,Prime Suspect 2 (1992),"Crime,Drama,Mystery,Romance,Thriller",3.0,1.0,1992.0,Prime Suspect 2,Unknown,Unknown,,
26764,Captain America (1990),"Action,Fantasy,Sci-Fi,Thriller,War",1.25,2.0,1990.0,Captain America,Unknown,Unknown,,
26765,City Hunter (Sing si lip yan) (1993),"Action,Comedy,Romance",2.75,2.0,1993.0,City Hunter (Sing si lip yan),Unknown,Unknown,,
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),"Adventure,Animation,Comedy,Fantasy,Romance",3.892857142857143,14.0,1992.0,Porco Rosso (Crimson Pig) (Kurenai no buta),Unknown,Unknown,,In Netflix queue
26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama,4.0,1.0,1992.0,"Stolen Children (Ladro di bambini, Il)",Unknown,Unknown,,
26778,Ladybugs (1992),Comedy,3.0,3.0,1992.0,Ladybugs,Unknown,Unknown,,
26782,"Mambo Kings, The (1992)","Drama,Musical",2.0,1.0,1992.0,"Mambo Kings, The",Unknown,Unknown,,
26791,Shining Through (1992),"Drama,Romance,Thriller,War",1.5,1.0,1992.0,Shining Through,Unknown,Unknown,,
26792,Sidekicks (1992),"Action,Adventure,Children,Comedy",1.5,2.0,1992.0,Sidekicks,Unknown,Unknown,,
26796,"Heart in Winter, A (Un coeur en hiver) (1992)","Drama,Romance",3.5,1.0,1992.0,"Heart in Winter, A (Un coeur en hiver)",Unknown,Unknown,,
26797,Visions of Light: The Art of Cinematography (1992),Documentary,3.0,1.0,1992.0,Visions of Light: The Art of Cinematography,Unknown,Unknown,,
26810,Bad Boy Bubby (1993),Drama,4.833333333333333,3.0,1993.0,Bad Boy Bubby,Unknown,Unknown,,
26812,Barbarians at the Gate (1993),Drama,2.75,2.0,1993.0,Barbarians at the Gate,Unknown,Unknown,,
26819,Fortress (1992),"Action,Sci-Fi",2.5,1.0,1992.0,Fortress,Unknown,Unknown,,
26828,Mr. Nanny (1993),"Action,Children,Comedy",1.5,1.0,1993.0,Mr. Nanny,Unknown,Unknown,,
26838,"Snapper, The (1993)","Comedy,Drama",3.0,1.0,1993.0,"Snapper, The",Unknown,Unknown,,
26840,Sonatine (Sonachine) (1993),"Action,Comedy,Crime,Drama",5.0,1.0,1993.0,Sonatine (Sonachine),Unknown,Unknown,,
26849,"Stand, The (1994)","Adventure,Drama,Fantasy,Horror,Sci-Fi",5.0,1.0,1994.0,"Stand, The",Unknown,Unknown,,
26854,"Darkman II: Return of Durant, The (1995)","Action,Crime,Horror",2.5,1.0,1995.0,"Darkman II: Return of Durant, The",Unknown,Unknown,,
26861,Freaked (1993),"Comedy,Sci-Fi",3.5,1.0,1993.0,Freaked,Unknown,Unknown,,
26865,Fist of Legend (Jing wu ying xiong) (1994),"Action,Drama",3.375,4.0,1994.0,Fist of Legend (Jing wu ying xiong),Unknown,Unknown,,
26870,Major League II (1994),Comedy,2.6666666666666665,3.0,1994.0,Major League II,Unknown,Unknown,,
26871,My Father the Hero (1994),"Comedy,Romance",2.25,2.0,1994.0,My Father the Hero,Unknown,Unknown,,
26875,"Pure Formality, A (Pura formalità, Una) (1994)","Crime,Film-Noir,Mystery,Thriller",4.0,1.0,1994.0,"Pure Formality, A (Pura formalità, Una)",Unknown,Unknown,,
26887,"Langoliers, The (1995)","Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller",3.0,1.0,1995.0,"Langoliers, The",Unknown,Unknown,,
26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)","Comedy,Drama",3.0,1.0,1995.0,"Last Wedding, The (Kivenpyörittäjän kylä)",Unknown,Unknown,,
26901,Last of the Dogmen (1995),"Adventure,Western",2.5,1.0,1995.0,Last of the Dogmen,Unknown,Unknown,,
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),"Animation,Drama,Romance",3.8,5.0,1995.0,Whisper of the Heart (Mimi wo sumaseba),Unknown,Unknown,,
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),"Action,Animation",1.5,1.0,1994.0,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban),Unknown,Unknown,,
26928,"Summer's Tale, A (Conte d'été) (1996)","Comedy,Drama,Romance",5.0,1.0,1996.0,"Summer's Tale, A (Conte d'été)",Unknown,Unknown,,
